Firma;Niederlassungen;IT_Gewinne;aktive_Jahre;letzter_Gewinn;Summe_Wert_EUR;Median_Wert_EUR;ARGE_Gewinne;Ort;PLZ;Email;Web
Intex Solutions, Inc.;1;2;2;2022-11-16;124800.0;124800.0;0;Boston;MA 02494-2807;;
MEZGER-SIKOM;1;2;2;2025-05-09;120671.0;120671.0;0;Schweinfurt;97424;benjamin.simm@mezger-sikom.de;
EVOSPARK;2;2;1;2026-06-24;113556.0;113556.0;0;Lippstadt;59555;oel@evospark.de;https://evospark.de
KL-ELECTRONICS;1;2;2;2026-02-11;110520.0;55260.0;0;Weidenberg;95466;vertrieb@kl-electronics.de;
A & O Fischer GmbH & Co.KG;1;2;1;2024-12-02;108790.0;54395.0;0;Winsen;21423;info@aof.de;
SINTEC;1;2;2;2024-05-15;107366.0;107366.0;0;Fürth;90762;sergej.peter@sintec.de;
MOLITOR-BERLIN;1;2;2;2025-06-02;105350.0;105350.0;0;Berlin;10997;info@molitor-berlin.de;
OPSCON-IT;1;2;2;2025-05-05;102816.0;102816.0;0;Dillingen;89407;info@opscon-it.de;
ForceNet GmbH;1;2;1;2023-04-24;101712.0;101712.0;0;Regensburg;;;
BAVALOG GmbH;2;2;1;2025-08-25;100647.0;100647.0;0;MarktSchwaben;85570;st.schaefer@email.de;
SOFTSOLUTION;2;2;2;2025-07-31;100260.0;100260.0;0;Lahti;15830;uschalles@softsolution.de;
HVS-CONSULTING;1;2;2;2024-03-18;99298.0;99298.0;0;Garching;85748;accounting@hvs-consulting.de;
EXOMIUM;1;2;2;2025-01-17;99067.0;99067.0;0;Ilmenau;98693;kontakt@exomium.de;
s.i.g. mbH;2;2;2;2024-08-29;83987.0;83987.0;0;Neu-Ulm;89231;tolgahan.keles@sig-ulm.de;
SPARELABS;1;2;1;2024-12-12;79454.0;79454.0;0;Vancouver;BC V6C 1B4;info@sparelabs.com;
STEPITUP;1;2;2;2026-01-27;73600.0;73600.0;0;Berlin;10315;swesner@stepitup.eu;
NOVA;1;2;1;2026-04-09;67100.0;67100.0;0;Karlsruhe;76137;m.boehm@nova.digital;
BKN GmbH;1;2;2;2025-01-06;66888.0;66888.0;0;Drensteinfurt;48317;m.knicker@bk-netzwerk.de;
MYPRINTOO;2;2;2;2024-05-03;64565.0;64565.0;0;Hamburg;22547;sale@myprintoo.de;
Netscrapers UG & Co.KG;1;2;2;2023-06-29;60700.0;30350.0;0;Jena;07743;;
TOPTRANSLATION;1;2;2;2025-09-03;58803.0;58803.0;0;Hamburg;20095;ug@toptranslation.com;http://www.toptranslation.com
AKGCIVIL;1;2;2;2023-12-18;55650.0;55650.0;0;Heitersheim;79423;cbf@akgcivil.com;
ZEUSWARE;1;2;1;2022-09-30;55462.0;55462.0;0;Berlin;12527;kaisch@zeusware.de;
BAUER-SOFTWARE;1;2;2;2023-11-07;51350.0;51350.0;0;Heppenheim;64646;info@bauer-software.de;
MIXED;1;2;1;2025-06-01;50000.0;25000.0;0;Berlin;12459;fabian.quosdorf@mixed.world;https://mixed.world
SPIE Information & Communication Service GmbH;2;2;2;2024-07-25;46614.0;46614.0;0;Düsseldorf;40599;jhaehnel@telba.de;
mrg computer Inh. Mario Reifschneider;1;2;2;2024-07-15;46588.0;46588.0;0;Potsdam;14469;info@lapstars.de;
V-BC.de Heiko Protze;1;2;2;2022-11-22;44263.0;22132.0;0;Reinsdorf;08141;ausschreibungen@v-bc.de;
ZETVISIONS;1;2;2;2022-12-19;44216.0;44216.0;0;Heidelberg;69115;bianca.mueller@zetvisions.com;
BLIC;1;2;2;2022-10-21;37706.0;37706.0;0;Berlin;12161;postmaster@blic.de;
GeT IT GmbH;1;2;2;2025-09-09;31600.0;31600.0;0;Kulmbach;95326;accmanager@get-it.gmbh;
KD Service & Consulting GmbH & Co. KG;1;2;2;2022-05-20;29642.0;14821.0;0;Lübeck;23568;info@kd-sc.de;
BACHBAER;1;2;2;2026-02-16;22799.0;22799.0;0;Berlin;10827;europa@bachbaer.com;
IRIS-SENSING;1;2;2;2026-05-08;18150.0;18150.0;0;Berlin;12439;sales-dach@iris-sensing.com;
CREDEO;1;2;1;2024-06-10;16800.0;16800.0;0;Köln;50674;info@credeo.de;https://www.credeo.io/
Han­se­Com Public Trans­port Ticke­ting Solu­ti­ons GmbH;1;2;1;2025-08-28;12000.0;12000.0;0;Hamburg;20097;hallo@hansecom.com;
EFFICOM;1;2;2;2025-05-27;10450.0;10450.0;0;Reutlingen;72766;a.effenberger@efficom.de;
3dmensionals;1;2;1;2023-11-20;10000.0;10000.0;0;Köln;50859;Dummy-eMail-eVergabe@fb.hamburg.de;
TUTOOL;2;2;1;2025-04-28;9900.0;9900.0;0;Bonn;53111;Stefan.deges@tutool.io;https://tutool.io/
ProductionToGo UG (haftungsbeschränkt);1;2;2;2025-10-07;4497.0;4497.0;0;Karlsbad;76307;mneck@production-to-go.com;
GPI-CONSULTING;1;2;1;2025-09-08;2684.0;1342.0;0;Hamburg;22335;vertrieb@gpi-consulting.de;
Hasselmann GmbH;1;2;1;2025-10-01;1764.0;882.0;0;Werra-Suhl-Tal;99837;bieterportal-alt@deutschebahn.com;
DRIVE;1;2;2;2025-07-15;1000.0;1000.0;0;Hannover;30175;pole-position@drive.eu;
ARF Gesellschaft für Organisationsentwicklung mbH;1;2;2;2024-12-23;887.0;887.0;0;Nürnberg;90411;arf@arf-gmbh.de;
INTERA;1;2;2;2023-10-26;833.0;833.0;0;Hanau;63452;bkoschier@intera.de;
BENZ-SPORT;1;2;1;2025-12-02;622.0;622.0;0;Winnenden;71364;info@benz-sport.de;
Pegasus Werbeagentur GmbH;1;2;2;2025-02-19;246.0;246.0;0;Magdeburg;39112;mahr@pega-sus.de;
CompuGroup Medical Deutschland GmbH;1;2;1;2022-12-16;200.0;100.0;2;Koblenz;56070;;
FAIRKOM;2;2;2;2026-01-27;160.0;160.0;0;Dornbirn;6850;info@fairkom.eu;http://fairkom.eu
INFRA;2;2;1;2026-05-04;160.0;160.0;0;Berlin;10243;leonie@infra.run;http://infra.run
Webworker GmbH;1;2;2;2024-04-15;100.0;100.0;0;Köln;50667;wwenzel@webworker-gmbh.de;
ADESSO-MOBILE;1;2;2;2023-04-24;;;0;Dortmund;44269;ausschreibungen@adesso-mobile.de;
3-DIGITALBRANDS;1;2;2;2024-04-25;;;0;Konstanz;78467;julia.hochfeldt@w3-digitalbrands.com;
TOOLS4EVER;1;2;2;2023-01-27;;;0;Bergisch Gladbach;51469;s.schlemmer@tools4ever.de;
Wonderwerk Consulting GmbH;1;2;2;2022-12-05;;;0;Wien;1010;;
UBS-HAINER;2;2;2;2024-07-22;;;0;Lauterbach;36341;info@ubs-hainer.com;
AIP Publishing LLC;1;2;2;2023-03-15;;;0;Melville;NY 11747-4300;;
Wisercat Software OÜ;1;2;2;2023-01-30;;;0;Tallinn;11318;;
CRYPTSHARE;1;2;2;2022-03-22;;;0;Freiburg;79102;sales@cryptshare.com;
RANDSTADDIGITAL;1;2;2;2025-04-30;;;1;München;80639;bdm.de@randstaddigital.com;https://www.randstaddigital.com
CAS, a division of the American Chemical Society;2;2;2;2025-05-30;;;0;Columbus;Ohio 43202;;
PLANET-IC;1;2;2;2023-10-30;;;0;Schwerin;19061;info@planet-ic.de;
Bechtle GmbH Bremen;1;2;2;2023-10-12;;;0;Bremen;28199 Bremen;;
Unternehmensberatung Triestram und Partner GmbH;1;2;2;2022-12-27;;;0;Bochum;44795;m.hunold@t-p.com;
EDB Software GmbH;2;2;2;2024-07-30;;;0;Frankfurt am Main;60322;benedikt.breiling@enterprisedb.com;
IT-PROFILER;1;2;1;2022-07-05;;;0;Griesheim;64347;susanne.stosch@it-profiler.com;
BRIEFLOGISTIK;1;2;2;2025-02-13;;;0;Bamberg;96050;kontakt@brieflogistik.de;
INTERCEPT;1;2;2;2026-04-28;;;0;Hamburg;22529;procurement@intercept.de;
MCD Medical Computers Deutschland GmbH;1;2;1;2024-07-17;;;0;Mönchengladbach;41179;info@mcd.de.com;
URBETHO;1;2;2;2026-01-08;;;0;Alling;82239;tender@urbetho.com;
SERVICEOCEAN;1;2;2;2025-12-01;;;0;Köln;50674;yvan.kesler@serviceocean.com;
OPTM;1;2;2;2023-05-10;;;0;Hamburg;22083;angebote@optm.de;
Royal Society of Chemistry;2;2;2;2024-02-22;;;0;CB4 0WF;Cambridge;heidrich@rsc.org;
M.IT Connect GmbH & Co. KG;1;2;1;2024-12-04;;;0;Hallstadt;96103;einkauf@m-it-conect.de;
EITCO GmbH;1;2;1;2025-10-14;;;0;Berlin;10785;;
COLLOGIA;1;2;2;2023-03-13;;;0;Köln;50678;sales@collogia.de;
AMOS-STEMPEL;1;2;2;2024-01-09;;;0;Frankfurt am Main;60325;info@amos-stempel.de;
IntelliMagic GmbH;1;2;2;2022-10-21;;;0;Augsburg;86159;;
DTV-VERKEHRSCONSULT;1;2;2;2024-04-10;;;0;Aachen;52076;info@dtv-verkehrsconsult.de;
SEMANTICS;1;2;1;2024-03-11;;;0;Aachen;52066;info@semantics.de;
INRIX;1;2;1;2024-12-05;;;0;Muenchen;80939;info@inrix.com;https://inrix.com/
PLATOMO;1;2;2;2026-05-21;;;0;Karlsruhe;76137;geschaeftsfuehrung@platomo.de;
Raum Für Führung GmbH;1;2;2;2026-01-26;;;0;Frankfurt am Main;60486;kontakt@rf-f.com;
JG Fuhrunternehmen;1;2;1;2025-12-20;;;0;Berlin;12209;tender@service-health.de;https://www.service-health.de/
FACTS-FIGURES;1;2;2;2023-05-17;;;0;Düren;52349;Ausschreibung@facts-figures.de;
RWP-SOFTWARE;1;2;2;2025-08-27;;;0;Ansbach;91522;serviceleitung@rwp-software.de;
TTS CS GmbH;1;2;2;2022-06-21;;;0;Heidelberg;69115;salessupport@tt-s.com;
Recare Deutschland GmbH;1;2;2;2025-01-31;;;0;Berlin;10559;alina.annen@recaresolutions.com;
VENUZLE;1;2;2;2025-02-11;;;0;Graz;8010;hallo@venuzle.at;
ENBW;2;2;2;2025-06-24;;;0;KArlsruhe;76131;cybersecurity@enbw.com;
EAB-RHEIN-MAIN;2;2;2;2023-06-30;;;0;Dietzenbach;63128;mail@eab-rhein-main.de;
QURASOFT;1;2;1;2024-04-29;;;0;Koblenz;56072;kontakt@qurasoft.de;https://www.qurasoft.de
N3K;1;2;2;2024-04-12;;;0;Heilbronn;74074;info@n3k.de;
Siemens AG München;1;2;1;2023-08-21;;;0;München;;;
medisite Service GmbH;1;2;1;2025-03-04;;;0;Hannover;30625;no@emailaddress.given;
C.B.C. Computer Business Center GmbH;1;2;2;2025-11-03;;;1;Frankfurt am Main;60528;;
PARKEFFICIENT;1;2;2;2026-03-12;;;0;Düsseldorf;40213;ausschreibung@parkefficient.de;
BIORENDER;1;2;2;2026-04-02;;;0;Toronto;M5V 2J1;philip@biorender.com;www.biorender.com
ALEXANDERTHAMM;1;2;2;2026-03-13;;;0;München;80637;info@alexanderthamm.com;
Infora GmbH;1;2;1;2024-07-01;;;0;München;81671;vertrieb-infora@materna.group;
Peter Brahl Schweisstechnik;1;2;2;2026-03-26;;;0;Berlin;12489;info@eviden.com;
DIGITEVO;1;2;1;2025-04-19;;;0;Wettenberg;35435;einkauf@digitevo.de;
Sopra Financial Technology GmbH;1;2;1;2026-05-05;;;1;Nürnberg;20539;;
VDE-VERLAG;1;2;1;2025-12-03;;;0;Berlin;10625;kundenservice@vde-verlag.de;
Deichtec GmbH & Co. KG;1;2;2;2022-03-29;;;0;Emden;26725;;
PRICESYSTEMS;2;2;2;2025-09-04;;;0;Rüsselsheim;65428;fabian.eilingsfeld@pricesystems.com;
KAT-DELIVERY;1;2;2;2023-05-08;;;0;Hemmingen;30966;t.schwabe@kat-delivery.de;
handz.on GmbH;1;2;1;2023-06-12;;;0;München;80999;info@scienitec.de;
GOVIRTUAL-GERMANY;1;2;2;2024-11-18;;;0;Ratingen;40880;thomas.geissler@govirtual.eu;
Universitätsklinikum Aachen AöR;2;2;1;2023-12-29;;;0;Esbjerg N;6715;glaser@valueadders.dk;
TRUST-HALLE;2;2;2;2025-12-18;;;0;Halle;06116;r.blume@trust-halle.de;
Dataciders GmbH;1;2;1;2026-02-23;;;0;Dortmund;44139;andreas.brenner@prodato.de;
CAMBRIDGE;1;2;2;2025-07-16;;;0;Cambridge;CB2 8EA;directcs@cambridge.org;
AFL Telecommunications GmbH;1;2;2;2022-09-13;;;0;Mönchengladbach;41238;EMEAsales@AFLglobal.com;
DIGITAL-H;2;2;2;2026-04-08;;;0;Grevenbroich;41516;l.hoefer@digital-h.de;https://digital-h.de
THIES-FOR-WORK;2;2;1;2024-09-28;;;0;Stadtlohn;48703;info@thies-for-work.de;
BAKDATA;1;2;2;2025-08-19;;;0;Berlin;10623;alexander.albrecht@bakdata.com;
berolina bürotechnik- vertrieb Findeisen & Partner GmbH;1;2;2;2023-01-23;;;0;Berlin;12681;;
LEHMANNS;1;2;2;2024-12-17;;;0;Berlin;10587;thurner@lehmanns.de;https://www.lehmanns.de
STORDIS GmbH;1;2;2;2023-02-21;;;0;Stuttgart;70567;;
VALUZE;1;2;2;2024-01-08;;;0;Fürth;90762;info@valuze.de;
BUEROWALTHER;1;2;2;2025-06-16;;;0;Oelsnitz;08606;info@buerowalther.de;
BenHur GmbH;1;2;1;2022-11-28;;;0;Köln;50670;;
up2date solutions GmbH;1;2;1;2024-08-06;;;0;Nürnberg;90489;info@u2d.de;
ACTAGO;1;2;2;2023-12-19;;;0;Landau a.d. Isar;94405;info@actago.de;
Giesecke+Devrient Gesellschaft mit beschränkter Haftung;1;2;2;2025-11-07;;;0;München;81677;info@gi-de.com;
EBICORNS;1;2;1;2024-07-04;;;0;Köln;50667;philipp.thiele@webicorns.com;
SEMPER-PROSPERA;2;2;1;2026-01-02;;;0;Weilburg;35781;christian.sibus@semper-prospera.de;
H&G Hansen & Gieraths EDV Vetriebsgesellschaft mbH;1;2;2;2026-02-02;;;0;Bonn;53111;Ausschreibungen@hug.de;https://www.hug.de
EVISCO;1;2;2;2022-10-21;;;0;München;91679;contact@evisco.com;
TRIGONOVA;2;2;2;2026-03-30;;;0;Haigerloch;72401;marc.luippold@trigonova.de;
HBT;1;2;1;2024-10-29;;;0;Hamburg;20355;info@hbt.de;
DOUBLE-SKILL;1;2;1;2024-06-14;;;0;Berlin;10117;Vicki.Thiel@double-skill.com;
IDICOS;1;2;2;2025-09-05;;;0;Schriesheim;69198;info@idicos.de;
ITACS;1;2;2;2023-05-10;;;0;Berlin;10115;vertrieb@itacs.de;
AMC - Advanced Medical Communication Holding GmbH;1;2;1;2024-12-20;;;0;Hamburg;20095;info@amc-gmbh.com;
MAIKS;1;2;2;2023-05-26;;;0;Mannheim;68307;team-vertrieb@maiks.de;
LOCAL-BRAND-X;1;2;1;2024-02-07;;;0;Mainz;55122;info@local-brand-x.com;
DEED-CONSULTING;1;2;1;2025-11-21;;;1;Langenfeld (Rheinland);40764;consulting@deed-consulting.de;https://www.deed-consulting.de/
TIXELTEC;1;2;2;2024-07-29;;;0;Hannover;30625;office@tixeltec.com;
voestalpine Signaling GmbH;1;2;2;2023-07-18;;;0;Siershahn;56427;;
AMCM;1;2;2;2025-05-07;;;0;Starnberg;82319;sina.trik@amcm.com;
Hytera Mobilfunk GmbH;1;2;2;2024-05-29;;;0;Bad Münder;31848;info@hmf-germany.com;
CALUMETPHOTO;1;2;1;2022-11-30;;;0;Essen;22765;b2b@calumetphoto.de;
VISTAFON;1;2;2;2023-07-24;;;0;Mainz;55120;service-mainz@vistafon.de;
KNIME;1;2;2;2024-01-29;;;0;Zürich;8001;herbert.heiss@knime.com;
CONIGON;1;2;2;2022-08-23;;;0;Dillingen;66763;p.rheinert@conigon.com;
LOGOBJECT;1;2;2;2024-10-28;;;0;Opfikon;8152;bieterportal-alt@deutschebahn.com;
SYNFLOW;1;2;2;2023-11-23;;;0;Altenberge;48341;info@synflow.de;
SSM-RHEIN-RUHR;1;2;2;2026-05-29;;;0;Köln;50829;;
Der Lünebote GmbH;1;2;2;2024-01-29;;;0;Lüneburg;21337;cn@luenebote.de;
Resch¿s Dienstleistungen;2;2;2;2024-06-26;;;0;Chemnitz;09120;resch.transporte@web.de;
4N IT-Solutions GmbH;1;2;1;2025-08-25;;;0;Flein;74223;info@4n.de;
AVENTEM;2;2;2;2025-04-21;;;0;Hilden;40721;info@aventem.de;
MDPI;2;2;2;2024-03-19;;;0;Basel;4052;ioap@mdpi.com;
LIGHTPOWER;1;2;2;2025-09-26;;;0;Paderborn;33102;;
MEDATIXX;1;2;2;2025-04-23;;;0;Eltville am Rhein;65343;petra.gebenroth-mueller@medatixx.de;https://medatixx.de/impressum/
Aeron Deutschland GmbH;1;2;1;2025-07-01;;;0;Mainz;55124;info@aareon.com;https://www.aareon.de
BLITZHANDEL24;2;2;2;2026-05-18;;;0;31135;Senator-Braun-Allee;ausschreibung@blitzhandel24.de;
CELONIS;2;2;2;2024-03-06;;;0;München;80333;info@celonis.de;
FOCHLER;1;2;2;2025-12-08;;;0;Wiesbaden;65203;k.fochler@fochler.com;
STANDARDSANDMORE;1;2;2;2024-10-29;;;0;Neuried;82061;timo.kandler@standardsandmore.com;
SCHUFA;1;2;2;2022-03-28;;;0;Wiesbaden;65203;vp-anbindung@schufa.de;
Mesalvo Freiburg GmbH;1;2;2;2023-01-02;;;0;Freiburg;79100;;
PricewaterhouseCoopers GmbH;1;2;2;2025-06-12;;;0;Köln;50668;DE_Kontakt@pwc.com;
SECUINFRA;1;2;2;2026-03-30;;;0;Berlin;10365;info@secuinfra.com;
ACONITY3D;1;2;2;2022-12-08;;;0;Herzogenrath;52134;machines@aconity3d.com;
FUJIFILM;2;2;2;2024-07-03;;;0;Kleve;47533;marcus.diessner@fujifilm.com;
TREVEDI;1;2;2;2025-05-12;;;0;Köln;51105;info@trevedi.de;
PLS;1;2;2;2025-02-24;;;0;Leinfelden-Echterdingen;70711;erik.reuss@pls.ag;
OPTOPRECISION;1;2;2;2025-05-23;;;0;Bremen;28357;info@optoprecision.de;
The Royal Society of Chemistry;2;2;2;2024-12-20;;;0;Cambridge;CB4 0WF;jnl_licences@rsc.org;
Codesphere GmbH;2;2;1;2026-04-27;;;0;Karlsruhe;76227;;
USERLUTIONS;1;2;2;2025-03-10;;;0;Berlin;10245;anne.rauhut@userlutions.com;
AXES4;1;2;2;2025-05-05;;;0;Zürich;8045;office@axes4.com;
NEMO-AI;1;2;1;2025-04-22;;;0;Weilerbach;67685;info@nemo-ai.com;https://www.nemo-ai.com/
IDM GmbH;1;2;2;2026-04-16;;;0;Hamburg;20251;hallo@idmedizin.de;
BORISGLOGER;1;2;2;2023-09-01;;;1;Frankfurt;60327;sales@borisgloger.com;
Schröter Bürobedarf + EDV-Zubehör GmbH;1;2;2;2025-12-23;;;1;Tönisvorst;47918;ifrank@schroeter.gmbh;
NEXIS-SECURE;1;2;2;2024-03-14;;;0;Regensburg;93053;contact@nexis-secure.com;
EVASYS;2;2;2;2026-02-20;;;0;Lüneburg;21337;tc@evasys.de;https://evasys.de/
cortility gmbh;1;2;2;2025-11-14;;;0;Ettlingen;76275;;http://www.cortility.de
HERZOGKOMMUNIKATION;1;2;2;2023-11-27;;;1;Stuttgart;70197;info@herzogkommunikation.de;
SYNCPILOT;1;2;1;2024-04-12;;;0;Augsburg;86156;info@syncpilot.com;https://www.syncpilot.com
CONSTAFF;1;2;1;2025-12-20;;;1;Heidelberg;69115;fabian.goetz@constaff.com;https://www.constaff.com/unternehmen/
EFFECTIVE-WEBWORK;1;2;2;2025-05-05;;;0;Hamburg;20354;info@effective-webwork.de;
BESTSOLUTION;1;2;2;2025-04-22;;;0;Innsbruck;6020;bernd.reitmair@BestSolution.at;
BridginglT GmbH;1;2;1;2025-08-11;;;0;Mannheim;68161;info@bridgir19-it.de;https://www.bridging-it.de
Technocrane s.r.o.;2;2;2;2025-05-14;;;0;Pilsen;30100;info@supertechno.com;
GO!Express & Logistics Frankfurt GmbH;1;2;2;2023-10-23;;;1;Frankfurt am Main;60489;;
ALPHASTRIKE;1;2;2;2025-10-06;;;0;Berlin;12489;tobias.zillner@alphastrike.io;
BBM Beratung Beteiligung Management GmbH;1;2;2;2024-03-22;;;0;Bonn;53115;dwe@bbm-koeln.de;
APPBASE;1;2;2;2026-04-07;;;0;Hamburg;20354;info@appbase.hamburg;
NOVOMIND;1;2;2;2024-10-18;;;0;Hamburg;22177;cbalu@novomind.com;
OTTO-THEOBALD;1;2;2;2025-05-13;;;0;Stuhr;28816;ot@otto-theobald.de;http://otto-theobald.de
m box bewegtbild GmbH;1;2;1;2025-05-26;;;0;Berlin;10115;michaela.goellner@m-box.de;
Visible Solutions AG;1;2;1;2025-12-17;;;0;Zürich;8005;no@emailaddress.given;
THREEMA;1;2;2;2022-04-29;;;0;Pfäffikon;8808;info@threema.ch;
CROWNPEAK;1;2;2;2026-03-16;;;0;Dortmund;44269;info-dach@crownpeak.com;
CANCOM GmbH Nord/Ost;1;2;1;2025-09-29;;;0;Jettingen-Scheppach;89343;Dummy-eMail-eVergabe@fb.hamburg.de;
NEXUS-MARABU;2;2;1;2024-10-21;;;0;Berlin;10829;info@nexus-marabu.de;https://www.nexus-marabu.de/
Exactag GmbH;1;2;2;2023-11-03;;;0;Düsseldorf;40468;bieterportal-alt@deutschebahn.com;
SKLM;1;2;2;2025-11-03;;;0;Dresden;01219;sende@sklm.de;
INTUITIVE-AI;1;2;2;2025-07-11;;;0;Hamburg;20354;pajam.hassan@intuitive-ai.com;https://www.intuitive-ai.de
SECLOUS;1;2;2;2026-05-04;;;0;München;81379;info@seclous.com;
CAPITA-EUROPE;1;2;1;2023-08-18;;;0;Berlin;12489;info.europe@capita-europe.com;
Petschow & Thiel GmbH;1;2;2;2025-04-23;;;0;Walddorfhäslach;72141;info@ostertagdetewe.de;
TRIBE29;1;2;2;2023-07-14;;;0;München;81667;sales@tribe29.com;
TRAFI;1;2;2;2025-08-12;;;0;Berlin;10719;info@trafi.com;
HITERABBITSECURITY;1;2;2;2025-12-18;;;0;Sulzemoos;85254;office@whiterabbitsecurity.com;
MPS-SOLUTIONS;1;2;2;2022-12-12;;;0;Koblenz;56070;vertrieb@mps-solutions.de;
INROS-LACKNER;1;2;2;2022-11-16;;;0;Dresden;01069;;
ROCOM;1;2;2;2024-03-27;;;0;Riedering;83083;info@rocom.de;
T-Systems Road User Services GmbH;2;2;1;2025-09-30;;;0;Bonn;53113;SalesSupportCircle@mg.telekom.de;
QUANTCO;1;2;1;2025-03-14;;;0;Karlsruhe;76131;info@quantco.com;
Dresdner Wach- und Sicherungsinstitut GmbH;1;2;2;2025-08-18;;;0;Dresden;01109;tatjana.kumpe@dwsi.de;
KERNBLICK;1;2;1;2025-10-17;;;0;Paderborn;33104;linneweber@kernblick.de;
MOBILFUNK-KALTOFEN;1;2;2;2025-11-24;;;0;Dresden;01257;info@mobilfunk-kaltofen.de;
HUCON;2;2;2;2023-10-31;;;0;Heubach;73540;christian.burr@hucon.com;
TLN;1;2;2;2024-06-21;;;0;Mainz;55129;info@tln-werbemittel.de;https://www.tln-werbemittel.de/
CARSYNC;2;2;2;2026-01-27;;;0;München;80807;flottenmanagement@carsync.de;
UNITY3D;2;2;2;2026-03-27;;;0;San Francisco;94105;mathias.wochnig@unity3d.com;
Klett MINT GmbH;1;2;1;2022-02-14;;;0;Stuttgart;;;
DSC Unternehmensberatung und Software GmbH;1;2;2;2026-02-26;;;1;Schriesheim;69198;tender@dsc-gmbh.com;
INNOQ;1;2;2;2025-06-30;;;0;Monheim am Rhein;40789;info@innoq.com;
CONACTIVE;1;2;1;2024-12-31;;;0;Deggendorf;94469;deggendorf@conactive.de;
SOORCE;1;2;2;2023-05-10;;;0;Mannheim;68163;Bid-Management@soorce.de;
POENICKE-CONSULTING;2;2;2;2026-03-24;;;0;Kritzmow;18198;info@poenicke-consulting.de;
BSCD;1;2;2;2023-03-13;;;0;Brühl;50321;info@bscd.de;
DOCSINCLOUDS;1;2;2;2025-01-29;;;0;Aachen;52074;info@docsinclouds.com;
CONCUR;1;2;1;2024-12-27;;;0;s'-Hertogenbosch;5232;privacy-request@concur.com;
Wagner TransportSystem GmbH & Co. KG;1;2;1;2024-01-19;;;0;Potsdam;14478;vergabestelle@Landeslabor-bbb.de;
HYPE;1;2;2;2025-02-18;;;0;Bonn;53115;kevin.jahn@hype.de;
ASSIMA;1;2;2;2024-09-27;;;0;Walldorf;69190;Sven.Semet@assima.net;
UDATA GmbH;1;2;2;2023-02-03;;;0;Neustadt/Weinstraße;;;
Brandperform UG (haftungsbeschränkt);1;2;2;2023-01-03;;;0;Wien;1040;ausschreibungen-eduwerk@acp.de;
lindgrün  GmbH;1;2;1;2024-11-05;;;0;Berlin;10555;r.hanke@lindgruen-gmbh.com;
ASSEMBLE;1;2;2;2025-06-17;;;0;Munich;80636;mam@assemble.de;
aLIVE-Service GmbH;1;2;2;2024-08-22;;;0;Magdeburg;39120;martin.behmann@alive-service.de;
Schoppa Institut GmbH;1;2;2;2022-12-05;;;0;Berlin;12207;;
Media Markt TV-HiFi-Elektro GmbH Neuburg a.d. Donau;1;2;1;2023-07-24;;;0;Neuburg a.d. Donau;;;
s.i.g. System Informations GmbH;2;2;1;2023-11-06;;;0;Neu-Ulm;89231;info@sig-ulm.de;
GPSOVERIP;1;2;2;2022-10-18;;;0;Schweinfurt;97424;d.jurleit@gpsoverip.de;
KRAMM-LEIPZIG;1;2;2;2024-05-14;;;0;Leipzig;04129;info@kramm-leipzig.de;
AT-CRIS;1;2;2;2024-12-11;;;0;Karlsruhe;76149;andreas.engfer@at-cris.com;
REDWOOD;2;2;2;2024-05-21;;;0;Düsseldorf;40472;mark.robinson@redwood.com;
CONETISB;1;2;2;2025-03-10;;;0;Karlsruhe;76227;info@conetisb.de;
iRZ GmbH;1;2;1;2025-11-04;;;0;Feucht;90537;info@i-rz.de;
H&H CommunicationLab GmbH;1;2;2;2022-11-11;;;0;Ulm;89077;;
Alfabet BD GmbH;1;2;1;2025-12-10;;;0;Berlin;10629;c.reich@bizzdesign.com;
ECOSPEED Deutschland GmbH;1;2;2;2025-11-18;;;0;Brühl;50321;Dummy-eMail-eVergabe@fb.hamburg.de;
ATINO;1;2;2;2025-09-02;;;0;Bochum;44795;info@atino.de;https://www.atino.de
BYTE5;2;2;2;2023-11-07;;;0;Frankfurt am Main;60327;ckoehler@byte5.de;
JacPer UG (haftungsbeschränkt);1;2;2;2024-06-18;;;0;Kiel;24118;ausschreibungen@northdocks.com;
PLUS-IT;1;2;2;2022-03-07;;;0;Murnau;82418;support@plus-it.de;
NEXTRON-SYSTEMS;1;2;2;2026-05-08;;;0;Dietzenbach - Hesse;63128;stephan.kaiser@nextron-systems.com;https://www.nextron-systems.com
Braincourt GmbH;1;2;2;2022-09-30;;;0;Leinfelden-Echterdingen;70711;;
CANCOM Austria AG;1;2;1;2024-09-16;;;0;Wien;1120;martin.unterberger@cancom.com;
MODUSCONSULT;1;2;1;2024-12-16;;;0;Karlsruhe;76227;Karlsruhe@modusconsult.net;
Vilua Healthcare GmbH;1;2;2;2023-04-27;;;0;Berlin;10245;;
ViMP GmbH;1;2;2;2022-06-03;;;0;München;80992;Dummy-eMail-eVergabe@fb.hamburg.de;
Scheupen AG;2;2;2;2024-06-07;;;0;Ettlingen;76275;info@schleupen.de;
vph GmbH & Co. KG;1;2;2;2025-12-22;;;0;Hemmingen;30966;htepp@igepagroup.com;
UZUNER-CONSULTING;1;2;2;2025-01-06;;;0;Bremen;28359;info@uzuner-consulting.com;
MOCIETY;1;2;2;2024-03-12;;;0;Wiesbaden;65207;ernst@mociety.de;
GJHANDEL;1;2;2;2023-09-28;;;0;Bentwisch;18182;i.robatteux@gjhandel.de;
